locationid,TypesofArt,Amount,site,room,publicaccess,description,unitposition,objectid,title_x,displaydate_x,creditline_x,classification_x,iiifthumburl,constituentid,displayorder,role,visualbrowsernationality,forwarddisplayname,visualbrowsernationality.1,title_y,beginyear,medium,creditline_y,classification_y
8378,painting,1,West Building,M-037,1,West Main Floor Gallery 37,N,134427,Self-Portrait,1707,Patrons' Permanent Fund,Painting,"https://api.nga.gov/iiif/dabfe0b5-f9ee-4c5f-992e-df160064c84b/full/!200,200/0/default.jpg",1458,1,painter,French,Nicolas de Largillierre,French,Self-Portrait,1707,oil on canvas,Patrons' Permanent Fund,Painting
8379,painting,1,West Building,M-037,1,West Main Floor Gallery 37,S,46164,The Finding of Moses,c. 1655/1660,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/87bbd92f-9e97-4f01-ad22-ce8d7267798d/full/!200,200/0/default.jpg",1004,1,painter,French,Sébastien Bourdon,French,The Finding of Moses,1655,oil on canvas,Samuel H. Kress Collection,Painting
8380,painting,1,West Building,M-037,1,West Main Floor Gallery 37,W,46160,The Muses Urania and Calliope,c. 1634,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/ec3850a9-280f-43b9-8e31-95f7393eef21/full/!200,200/0/default.jpg",1959,1,painter,French,Simon Vouet,French,The Muses Urania and Calliope,1634,oil on wood,Samuel H. Kress Collection,Painting
8380,painting,1,West Building,M-037,1,West Main Floor Gallery 37,W,54386,The Repentant Magdalen,c. 1635/1640,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/e09726b3-80e9-4f7a-83fc-81a5122df494/full/!200,200/0/default.jpg",1461,1,artist,French,Georges de La Tour,French,The Repentant Magdalen,1635,oil on canvas,Ailsa Mellon Bruce Fund,Painting
8380,painting,1,West Building,M-037,1,West Main Floor Gallery 37,W,206070,Madonna and Child,1633,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/e03c3a67-c340-4d02-ac20-7d8f8d8a6874/full/!200,200/0/default.jpg",1959,1,painter,French,Simon Vouet,French,Madonna and Child,1633,oil on canvas,Chester Dale Fund,Painting
8383,sculpture,1,West Building,M-038,1,West Main Floor Gallery 38,N,42390,The Holy Trinity,c. 1300/1350,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/1b46c66d-b5ac-40a1-b421-50c7a250ec71/full/!200,200/0/default.jpg",2094,1,sculptor,English,English 14th Century,English,The Holy Trinity,1300,"alabaster, with traces of polychromy",Samuel H. Kress Collection,Sculpture
8383,sculpture,1,West Building,M-038,1,West Main Floor Gallery 38,N,42391,Saint George and the Dragon,1370/1420,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/e52d8463-d6ff-4de0-bf3e-ec84b6cca880/full/!200,200/0/default.jpg",2094,1,artist,English,English 14th Century,English,Saint George and the Dragon,1370,painted and gilded alabaster,Samuel H. Kress Collection,Sculpture
8384,painting,1,West Building,M-038,1,West Main Floor Gallery 38,S,41655,The Marriage at Cana,c. 1495/1497,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/25c98bc8-af28-4194-a056-daeae1f0a001/full/!200,200/0/default.jpg",1698,1,artist,Spanish,Master of the Catholic Kings,Spanish,The Marriage at Cana,1495,oil on panel,Samuel H. Kress Collection,Painting
8384,painting,1,West Building,M-038,1,West Main Floor Gallery 38,S,41656,Christ among the Doctors,c. 1495/1497,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/a3148763-333a-4e64-ae77-bd37a93b4a34/full/!200,200/0/default.jpg",1698,1,artist,Spanish,Master of the Catholic Kings,Spanish,Christ among the Doctors,1495,oil on panel,Samuel H. Kress Collection,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,50726,The Temptation of Christ,c. 1500/1504,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/187aebc3-ef48-4f5f-8dd2-8b5c74b298ab/full/!200,200/0/default.jpg",1429,1,artist,Other,Juan de Flandes,Other,The Temptation of Christ,1500,oil on panel,Ailsa Mellon Bruce Fund,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,53,Portrait of Diego de Guevara (?),c. 1515/1518,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/ed2ea547-9cc6-437f-9068-af7f4a916c9d/full/!200,200/0/default.jpg",1878,1,painter,Netherlandish,Michel Sittow,Netherlandish,Portrait of Diego de Guevara (?),1515,oil on panel,Andrew W. Mellon Collection,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,50280,The Assumption of the Virgin,c. 1500,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/7b1264b8-bb06-4d2a-992b-75bf1a3a5126/full/!200,200/0/default.jpg",1878,1,artist,Netherlandish,Michel Sittow,Netherlandish,The Assumption of the Virgin,1500,oil on panel,Ailsa Mellon Bruce Fund,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,50662,Saint George and the Dragon,c. 1432/1435,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/f7d5354b-f6bc-44a3-8403-07f609a4c743/full/!200,200/0/default.jpg",1971,1,artist,Netherlandish,Rogier van der Weyden,Netherlandish,Saint George and the Dragon,1432,oil on panel,Ailsa Mellon Bruce Fund,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,69387,Madonna and Child,c. 1465,Patrons' Permanent Fund,Painting,"https://api.nga.gov/iiif/7461a784-1032-41f4-a0b2-8d1e1815facd/full/!200,200/0/default.jpg",1012,1,artist,Netherlandish,Dirck Bouts,Netherlandish,Madonna and Child,1465,oil on panel,Patrons' Permanent Fund,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,46,The Annunciation,c. 1434/1436,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/46633bd6-4834-40fb-8ce0-fb975c731dc1/full/!200,200/0/default.jpg",1270,1,artist,Netherlandish,Jan van Eyck,Netherlandish,The Annunciation,1434,oil on canvas transferred from panel,Andrew W. Mellon Collection,Painting
8387,painting,1,West Building,M-039,1,West Main Floor Gallery 39,E,51,Portrait of a Lady,c. 1460,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/513e34ae-b923-4aed-a85d-453d1a3b4fa3/full/!200,200/0/default.jpg",1971,1,artist,Netherlandish,Rogier van der Weyden,Netherlandish,Portrait of a Lady,1460,oil on panel,Andrew W. Mellon Collection,Painting
8388,painting,1,West Building,M-039,1,West Main Floor Gallery 39,N,49,Portrait of a Man with an Arrow,c. 1470/1475,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/8835af10-db33-41e3-8684-4fc3117c2a15/full/!200,200/0/default.jpg",1712,1,artist,Netherlandish,Hans Memling,Netherlandish,Portrait of a Man with an Arrow,1470,oil on panel,Andrew W. Mellon Collection,Painting
8388,painting,1,West Building,M-039,1,West Main Floor Gallery 39,N,25,Profile Portrait of a Lady,c. 1410,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/82e62b74-1316-4ed3-9bf2-504e3939edec/full/!200,200/0/default.jpg",8343,1,painter,Other,Franco-Flemish 15th Century,Other,Profile Portrait of a Lady,1410,oil on panel,Andrew W. Mellon Collection,Painting
8388,painting,1,West Building,M-039,1,West Main Floor Gallery 39,N,41686,Portrait of a Man,c. 1490/1500,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/b360118c-1c23-4a7b-b476-21549b3f0ab6/full/!200,200/0/default.jpg",8369,1,painter,German,Tyrolean 15th Century,German,Portrait of a Man,1490,oil on panel,Samuel H. Kress Collection,Painting
8389,painting,1,West Building,M-039,1,West Main Floor Gallery 39,S,52,Christ Appearing to the Virgin,c. 1475,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/89d562d2-a933-4218-bb2a-2e0f325af98b/full/!200,200/0/default.jpg",13,1,painter,Other,Anonymous Artist,Other,Christ Appearing to the Virgin,1475,oil on panel,Andrew W. Mellon Collection,Painting
8389,painting,1,West Building,M-039,1,West Main Floor Gallery 39,S,47,The Nativity,c. 1450,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/23e1898b-a329-460e-a791-c69663f7539d/full/!200,200/0/default.jpg",1136,1,artist,Netherlandish,Petrus Christus,Netherlandish,The Nativity,1450,oil on panel,Andrew W. Mellon Collection,Painting
8390,painting,1,West Building,M-039,1,West Main Floor Gallery 39,W,41644,The Expectant Madonna with Saint Joseph,c. 1425/1450,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/25b31b7c-4edd-4b43-9bb8-c0497aed8a4d/full/!200,200/0/default.jpg",2828,1,painter,French,French 15th Century,French,The Expectant Madonna with Saint Joseph,1425,tempera on European walnut,Samuel H. Kress Collection,Painting
8390,painting,1,West Building,M-039,1,West Main Floor Gallery 39,W,45888,Madonna and Child with Saints in the Enclosed Garden,c. 1440/1460,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/d5e24c15-d22d-4f60-83b6-816c2fe41bf0/full/!200,200/0/default.jpg",13,1,painter,Other,Anonymous Artist,Other,Madonna and Child with Saints in the Enclosed Garden,1440,oil on panel,Samuel H. Kress Collection,Painting
8390,painting,1,West Building,M-039,1,West Main Floor Gallery 39,W,46127,The Presentation in the Temple,c. 1470/1480,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/a1871fb3-fa75-4868-ab25-8870b9e833c7/full/!200,200/0/default.jpg",5584,1,painter,Netherlandish,"Master of the Prado ""Adoration of the Magi""",Netherlandish,The Presentation in the Temple,1470,oil on panel,Samuel H. Kress Collection,Painting
8390,painting,1,West Building,M-039,1,West Main Floor Gallery 39,W,56668,The Adoration of the Shepherds,probably 1520/1540,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/c6b102a4-3e42-41bf-9077-6ea12968b04b/full/!200,200/0/default.jpg",1415,1,artist,Netherlandish,Adriaen Isenbrant,Netherlandish,The Adoration of the Shepherds,1520,oil on panel,Ailsa Mellon Bruce Fund,Painting
8390,painting,1,West Building,M-039,1,West Main Floor Gallery 39,W,48,Madonna and Child with Angels,after 1479,Andrew W. Mellon Collection,Painting,"https://api.nga.gov/iiif/c4823e40-c213-4d32-a42b-56bd2330a6c5/full/!200,200/0/default.jpg",1712,1,artist,Netherlandish,Hans Memling,Netherlandish,Madonna and Child with Angels,1479,oil on panel,Andrew W. Mellon Collection,Painting
8393,decorative art,1,West Building,M-040,1,West Main Floor Gallery 40,N,52351,The Raising of Tabitha,c. 1460,Ailsa Mellon Bruce Collection,Decorative Art,"https://api.nga.gov/iiif/1d18c4d6-00bf-432e-86cf-8162bf8202ec/full/!200,200/0/default.jpg",8341,1,artist,Netherlandish,Netherlandish 15th Century,Netherlandish,The Raising of Tabitha,1460,"tapestry: undyed wool warp, dyed wool and silk weft",Ailsa Mellon Bruce Collection,Decorative Art
8393,decorative art,1,West Building,M-040,1,West Main Floor Gallery 40,N,52352,The Vision of the Centurion Cornelius,c. 1460,Ailsa Mellon Bruce Collection,Decorative Art,"https://api.nga.gov/iiif/81d7badf-c260-4613-84cd-087a941ee8fd/full/!200,200/0/default.jpg",8341,1,artist,Netherlandish,Netherlandish 15th Century,Netherlandish,The Vision of the Centurion Cornelius,1460,"tapestry: undyed wool warp, dyed wool and silk weft",Ailsa Mellon Bruce Collection,Decorative Art
8394,painting,1,West Building,M-040,1,West Main Floor Gallery 40,S,41659,Saint Veronica [obverse],c. 1470/1475,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/8788f9a6-142d-40b7-953b-a9a208ff2eef/full/!200,200/0/default.jpg",1712,1,artist,Netherlandish,Hans Memling,Netherlandish,Saint Veronica [obverse],1470,oil on panel,Samuel H. Kress Collection,Painting
8394,painting,1,West Building,M-040,1,West Main Floor Gallery 40,S,41660,Chalice of Saint John the Evangelist [reverse],c. 1470/1475,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/1a761edd-c52e-47c0-b422-df074e14c803/full/!200,200/0/default.jpg",1712,1,artist,Netherlandish,Hans Memling,Netherlandish,Chalice of Saint John the Evangelist [reverse],1470,oil on panel,Samuel H. Kress Collection,Painting
8394,painting,1,West Building,M-040,1,West Main Floor Gallery 40,S,46010,Madonna of Humility,c. 1400,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/0e9d3710-91bb-4542-8921-c9b1a5875188/full/!200,200/0/default.jpg",2240,1,artist,Italian,Jacopo della Quercia,Italian,Madonna of Humility,1400,marble with traces of gilding,Samuel H. Kress Collection,Sculpture
8394,painting,1,West Building,M-040,1,West Main Floor Gallery 40,S,41595,"Mary, Queen of Heaven",c. 1485/1500,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/ffb111b5-5cc1-41f8-918f-c8a973709d0c/full/!200,200/0/default.jpg",1703,1,artist,Netherlandish,Master of the Saint Lucy Legend,Netherlandish,"Mary, Queen of Heaven",1485,oil on panel,Samuel H. Kress Collection,Painting
8397,painting,1,West Building,M-041,1,West Main Floor Gallery 41,E,41652,Saint Jerome Penitent [left panel],c. 1509/1512,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/eea01b49-e215-488c-83f9-916964067d45/full/!200,200/0/default.jpg",1352,1,artist,Netherlandish,Jan Gossaert,Netherlandish,Saint Jerome Penitent [left panel],1509,oil on panel,Samuel H. Kress Collection,Painting
8397,painting,1,West Building,M-041,1,West Main Floor Gallery 41,E,41653,Saint Jerome Penitent [right panel],c. 1509/1512,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/1a0bd5c7-54f0-49e9-b570-aaa680278896/full/!200,200/0/default.jpg",1352,1,artist,Netherlandish,Jan Gossaert,Netherlandish,Saint Jerome Penitent [right panel],1509,oil on panel,Samuel H. Kress Collection,Painting
8397,painting,1,West Building,M-041,1,West Main Floor Gallery 41,E,41658,A Miracle of Saint Benedict,c. 1480,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/b805508a-ffe6-49d3-9a95-ae83e1046b18/full/!200,200/0/default.jpg",2828,1,painter,French,French 15th Century,French,A Miracle of Saint Benedict,1480,oil on oak,Samuel H. Kress Collection,Painting
8397,painting,1,West Building,M-041,1,West Main Floor Gallery 41,E,46180,The Flight into Egypt,c. 1550/1575,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/b1fca544-2bc8-455a-a6c4-1249f4988b70/full/!200,200/0/default.jpg",13,1,artist,Other,Anonymous Artist,Other,The Flight into Egypt,1550,oil on panel,Samuel H. Kress Collection,Painting
8398,painting,1,West Building,M-041,1,West Main Floor Gallery 41,N,41601,The Martyrdom of Saint Catherine,c. 1540,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/a189c02e-3c60-4d9d-b70c-c9030f9da2a9/full/!200,200/0/default.jpg",8347,1,painter,Netherlandish,Antwerp 16th Century,Netherlandish,The Martyrdom of Saint Catherine,1540,oil on plywood transferred from panel,Samuel H. Kress Collection,Painting
8398,painting,1,West Building,M-041,1,West Main Floor Gallery 41,N,41602,The Temptation of Saint Anthony,c. 1550/1575,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/a0ecb44d-b5b2-4b04-9b63-0446937f4afb/full/!200,200/0/default.jpg",13,1,painter,Other,Anonymous Artist,Other,The Temptation of Saint Anthony,1550,oil on panel,Samuel H. Kress Collection,Painting
8399,painting,1,West Building,M-041,1,West Main Floor Gallery 41,S,46112,A Lady in Her Bath,c. 1571,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/57074db9-ec8f-4f04-aeb7-f9feba2fe245/full/!200,200/0/default.jpg",1148,1,artist,French,François Clouet,French,A Lady in Her Bath,1571,oil on oak,Samuel H. Kress Collection,Painting
8399,painting,1,West Building,M-041,1,West Main Floor Gallery 41,S,46126,The Card Players,probably c. 1550/1599,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/abdb99e3-09cf-4034-b894-059f544213a1/full/!200,200/0/default.jpg",13,1,painter,Other,Anonymous Artist,Other,The Card Players,1550,oil on panel,Samuel H. Kress Collection,Painting
8399,painting,1,West Building,M-041,1,West Main Floor Gallery 41,S,52622,Ill-Matched Lovers,c. 1520/1525,Ailsa Mellon Bruce Fund,Painting,"https://api.nga.gov/iiif/b7eac90c-768a-4d70-806f-5215154ed23f/full/!200,200/0/default.jpg",1690,1,artist,Netherlandish,Quentin Massys,Netherlandish,Ill-Matched Lovers,1520,oil on panel,Ailsa Mellon Bruce Fund,Painting
8400,painting,1,West Building,M-041,1,West Main Floor Gallery 41,W,12205,The Healing of the Paralytic,c. 1560/1590,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/294e57e7-14ef-4e2e-8b3d-081b4cc05fd6/full/!200,200/0/default.jpg",8346,1,painter,Netherlandish,Netherlandish 16th Century,Netherlandish,The Healing of the Paralytic,1560,oil on panel,Chester Dale Collection,Painting
8400,painting,1,West Building,M-041,1,West Main Floor Gallery 41,W,57418,The Marketplace in Bergen op Zoom,probably 1590 and 1597,Gift of Mr. and Mrs. Earl H. Look,Painting,"https://api.nga.gov/iiif/a74f2aea-2c0f-4215-a8b1-894a8cb3997a/full/!200,200/0/default.jpg",5522,1,painter,Flemish,Abel Grimmer,Flemish,The Marketplace in Bergen op Zoom,1590,oil on panel,Gift of Mr. and Mrs. Earl H. Look,Painting
8402,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,E,1154,The Saint Anne Altarpiece: Saint Nicholas [left panel],c. 1500/1520,Widener Collection,Painting,"https://api.nga.gov/iiif/8d5e54e2-78be-4d80-b526-700e9746916e/full/!200,200/0/default.jpg",1211,1,painter,Netherlandish,Gerard David,Netherlandish,The Saint Anne Altarpiece: Saint Nicholas [left panel],1500,oil on panel,Widener Collection,Painting
8402,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,E,1155,The Saint Anne Altarpiece: Saint Anne with the Virgin and Child [middle panel],c. 1500/1520,Widener Collection,Painting,"https://api.nga.gov/iiif/072919d5-cf19-4605-8c9c-a85267f9ca96/full/!200,200/0/default.jpg",1211,1,painter,Netherlandish,Gerard David,Netherlandish,The Saint Anne Altarpiece: Saint Anne with the Virgin and Child [middle panel],1500,oil on panel,Widener Collection,Painting
8402,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,E,1156,The Saint Anne Altarpiece: Saint Anthony of Padua [right panel],c. 1500/1520,Widener Collection,Painting,"https://api.nga.gov/iiif/5ef4c2b2-4df1-43d0-aaac-21ee5bef1fcd/full/!200,200/0/default.jpg",1211,1,painter,Netherlandish,Gerard David,Netherlandish,The Saint Anne Altarpiece: Saint Anthony of Padua [right panel],1500,oil on panel,Widener Collection,Painting
8402,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,E,41596,Episodes from the Life of a Bishop Saint,c. 1500,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/e2ff91db-d62b-4d10-9aaf-1d36eeac2f46/full/!200,200/0/default.jpg",1702,1,painter,Other,Master of Saint Giles,Other,Episodes from the Life of a Bishop Saint,1500,oil on panel,Samuel H. Kress Collection,Painting
8402,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,E,41597,The Baptism of Clovis,c. 1500,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/b74c5e03-5803-4767-943c-63d22706885e/full/!200,200/0/default.jpg",1702,1,painter,Other,Master of Saint Giles,Other,The Baptism of Clovis,1500,oil on panel,Samuel H. Kress Collection,Painting
8403,painting,1,West Building,M-041-A,1,West Main Floor Gallery 41 A,N,1175,Leonardo de' Ginori,c. 1528,Widener Collection,Painting,"https://api.nga.gov/iiif/e9211c86-93b0-429f-8e58-d7232f2e125a/full/!200,200/0/default.jpg",1052,1,painter,Italian,Giuliano Bugiardini,Italian,Leonardo de' Ginori,1528,oil on panel,Widener Collection,Painting
